ahe,bachelor,female,age
7.692307472,0,1,28
17.78846169,1,1,33
16.34615326,0,0,30
8.928571701,0,0,31
10.68376064,0,0,30
4.622781277,0,1,30
14.42403889,1,1,28
5.288461685,0,1,27
13.46153831,1,1,29
21.63461494,1,0,29
25.64102554,1,1,27
28.84615326,0,0,30
14.42307663,0,0,26
13.94230747,1,0,34
29.32692337,0,1,34
19.23077011,0,0,34
17.30769157,0,0,28
12.01923084,0,0,31
14.42307663,1,0,32
23.50427437,1,0,27
22.18934822,1,1,27
30.76922989,0,0,31
9.615385056,0,0,30
18.26922989,0,0,27
33.33333206,1,0,28
23.50427437,1,0,30
25.64102554,1,1,28
11.53846169,0,0,34
11.63967609,0,1,25
11.53942299,0,1,33
19.76495743,1,1,30
14.42307663,0,1,34
12.01923084,0,0,28
11.05769253,0,0,27
11.92307663,0,0,31
9.616346359,0,0,32
8.136095047,0,0,34
21.63461494,0,0,30
20.29914474,0,0,34
44.87179565,1,1,28
19.23077011,0,0,29
30.76922989,1,0,26
12.5,0,1,34
11.53846169,0,0,31
15.38461494,0,0,33
12.98076916,0,1,33
47.11538315,1,0,31
9.895833015,0,1,31
14.42307663,0,0,33
12.01923084,0,0,27
19.23077011,1,1,27
31.25,1,0,29
17.78846169,1,0,29
12.01923084,0,0,29
6.596153736,0,0,25
13.94230747,1,1,26
15.86538506,0,1,32
12.01923084,0,1,25
40.86538315,1,1,34
14.42307663,0,1,33
21.2509613,1,0,34
26.44326973,1,0,33
20.19230843,1,0,26
24.03846169,1,1,29
17.78846169,1,0,27
21.49038506,1,0,27
23.07692337,1,1,29
21.63461494,1,0,33
19.23173141,1,1,28
4.206730843,1,0,32
26.70940208,1,1,25
18.26922989,1,0,28
24.03846169,1,0,32
24.03846169,1,0,33
73.07691956,1,0,32
44.57143021,1,1,33
21.63461494,1,0,34
14.42307663,1,0,33
16,1,1,33
19.23077011,1,1,32
11.46449661,1,0,30
15.38461494,1,1,29
38.46154022,1,1,27
17.09487152,1,1,34
14.42307663,0,1,25
9.615385056,0,0,25
15.8730154,0,0,28
18.26922989,0,1,28
8.17307663,0,1,28
5.288461685,0,1,34
12.01923084,1,1,34
6.730769157,0,0,34
34.61538315,1,0,26
62.5,1,0,26
33.65384674,1,0,25
26.44230843,0,0,31
31.59340668,0,0,34
19.23077011,1,1,29
5.128205299,1,0,26
17.09401703,0,0,32
9.615385056,0,0,27
20.39627075,0,0,25
17.78846169,0,0,30
11.60721111,1,1,26
37.76223755,0,0,25
16.48351669,1,1,32
8.17307663,0,1,30
8.653845787,0,0,30
35.09615326,1,1,33
9.615385056,0,1,33
14.42403889,1,1,32
17.30865479,0,0,29
6.566604137,0,0,26
41.95804214,1,0,26
25.64102554,0,0,27
27.2435894,0,0,34
6.730769157,0,1,33
25.96153831,1,1,30
20.43269157,0,0,32
24.03846169,1,1,33
19.23077011,0,1,30
13.46153831,1,1,33
10.0009613,0,0,33
12.01923084,0,0,29
14.18269253,1,0,34
9.935897827,1,1,32
14.42307663,0,0,25
12.01923084,0,1,30
11.05769253,0,0,29
28.07692337,1,0,30
6.730769157,0,1,34
16.50021744,0,0,30
33.65384674,1,0,26
7.211538315,0,0,30
18.26922989,0,0,30
13.94230747,1,1,34
14.42307663,0,0,30
23.55769157,1,0,34
7.5,0,0,26
16.48351669,1,1,30
26.92307663,1,0,32
18.26922989,0,0,32
12.01923084,1,1,25
14.42307663,1,1,28
14.42307663,1,1,30
15.38461494,1,1,25
14.42307663,1,1,25
17.30769157,0,0,32
36.6300354,1,0,34
11.44688606,1,0,26
8.307692528,0,1,30
12.23776245,1,0,34
15.38461494,1,1,29
24.03942299,1,0,25
16.82692337,1,0,33
12.08791256,1,1,29
20.67307663,1,1,30
11.27450943,0,0,25
54.80769348,0,0,33
34.61538315,1,1,29
28.84615326,0,0,28
14.7299509,0,1,28
42.30769348,1,0,31
21.63461494,1,1,28
9.208580017,0,0,26
11.42967033,0,1,29
10,0,0,29
11.25,0,0,26
22.65625,1,1,32
13.46153831,0,0,32
17.78846169,0,0,32
12.01923084,0,0,30
16.82692337,0,0,32
16.82692337,1,1,32
19.23077011,1,0,32
6.730769157,0,1,31
2.163461447,1,1,34
48.07692337,0,0,33
34.13461685,1,1,33
26.44230843,1,0,29
12.02019215,0,1,26
16.82692337,0,0,27
15.38461494,0,1,31
12.01923084,0,0,31
15.38461494,0,1,32
7.211538315,1,0,30
9.615385056,0,0,32
21.15384674,0,0,30
11.1888113,0,1,28
13.77338886,1,0,34
15.38461494,0,0,32
43.26922989,0,0,30
41.53845978,0,0,33
14.42307663,1,1,32
64.90384674,1,0,33
23.38877296,0,0,25
26.44230843,0,1,34
23.07692337,0,0,34
12.01923084,0,1,29
36.15384674,0,0,26
25.38461494,0,0,33
19.23077011,0,0,33
15.93406582,0,1,32
36.15384674,0,0,33
4.807692528,0,0,33
9.615385056,0,1,29
29.4871788,1,1,33
16.82692337,0,0,31
24.30769157,0,0,28
12.5,0,1,34
37.69230652,1,1,34
24.30769157,0,0,28
31.73077011,1,1,31
18.75,0,1,27
46.15384674,0,0,32
8.75,0,0,27
24.03846169,0,0,29
11.53846169,0,0,32
15.86538506,0,0,32
12.92307663,0,0,30
8.392307281,0,0,25
17.94871712,1,0,33
43.70629501,1,0,33
12.69230747,1,1,26
17.30769157,1,0,30
12.98076916,0,1,32
23.07692337,0,0,32
19.23077011,1,1,30
19.23077011,0,0,32
13.94230747,0,0,26
18.26922989,1,1,28
17.78846169,0,0,32
19.78022003,1,1,34
43.75,0,0,30
11.53942299,1,0,28
17.30769157,1,1,29
11,0,0,30
13.46153831,0,1,31
23.84615326,1,0,28
13.46153831,0,0,27
11.05769253,0,0,32
5.244755268,0,1,28
21.53269196,1,1,31
28.84615326,0,0,34
5.769230843,0,1,33
38.46154022,1,0,32
21.97802162,1,1,27
51.44230652,0,0,25
10.10101032,1,0,30
13.31360912,0,0,33
28.84615326,0,0,28
22.43589783,1,0,33
24.572649,1,1,30
28.84615326,0,0,32
14.42307663,0,1,25
14.42307663,0,0,26
12.5,0,1,27
14.42307663,0,0,27
17.30769157,0,0,25
2.860576868,0,1,29
4.807692528,0,1,29
7.692307472,1,1,31
18.37606812,1,0,27
19.23077011,1,1,33
24.03846169,1,0,32
24.03846169,1,1,31
12.94378662,1,1,25
36.05769348,1,0,29
24.03846169,1,1,28
21.63461494,1,1,27
17.9052887,1,1,29
16.34615326,1,0,32
23.55769157,1,0,26
21.63461494,1,0,27
24.03846169,1,0,26
48.07692337,1,0,34
22.40384674,0,0,33
8.653845787,1,1,27
25.96153831,0,0,25
16.82788467,0,1,29
43.26922989,1,0,28
25,0,0,33
37.5,1,1,30
28.84615326,1,0,34
13.94230747,0,0,31
12.01923084,1,0,25
24.76190567,1,0,26
12.98076916,1,0,28
19.23077011,1,1,29
14.42307663,0,0,26
14.42307663,0,1,26
24.03942299,1,1,28
10.57692337,0,0,28
5.108172894,0,0,31
30.76922989,1,1,31
37.98077011,1,0,31
12.100000380000001,1,0,30
14.42307663,0,1,28
24.03846169,1,1,30
28.07730675,1,0,26
20.29914474,1,1,25
17.78846169,1,1,33
11.53846169,0,0,31
22.59615326,1,0,26
19.23077011,1,1,33
17.30769157,0,1,31
21.63461494,0,0,32
14.42307663,0,1,33
15.38461494,0,0,30
6.730769157,0,1,29
38.46154022,1,0,30
25.96153831,0,0,26
12.22222233,0,1,27
6.730769157,0,1,31
8.97489357,0,0,29
30.76922989,0,0,33
19.23077011,1,0,32
11.05769253,1,1,34
10.57692337,1,0,29
36.05769348,0,0,30
10.57692337,0,0,29
16.82692337,1,0,27
19.23077011,1,1,27
28.84615326,0,0,29
12.82051277,0,1,32
10.57692337,1,0,33
5.547337055,0,0,30
8.653845787,0,1,32
12.69230747,0,1,34
19.23077011,0,0,33
14.42307663,1,0,31
17.30769157,0,1,25
13.600000380000001,0,0,28
72.11538696,0,0,32
24.03846169,0,0,34
21.63557625,1,0,28
52.88461685,1,0,27
4.425000191,0,1,31
20.94017029,1,0,33
28.84615326,1,0,27
21.63461494,0,0,33
12.98076916,1,1,33
7.692307472,0,1,32
34.61538315,1,0,33
14.61538506,0,0,25
22.64957237,1,1,31
26.44230843,1,0,31
26.44230843,1,1,34
72.11538696,1,1,25
19.23077011,1,1,28
17.30769157,1,1,33
15.38461494,1,0,26
19.23077011,0,1,27
9.230769157,1,0,26
36.92307663,1,0,33
28.84711456,1,1,28
21.36752129,1,1,33
26.44230843,1,0,31
14.42307663,1,1,26
4.326922894,0,1,27
14.42307663,1,1,26
22.25274658,1,0,34
9.615385056,1,0,30
7.692307472,1,1,33
11.53846169,0,0,27
9.134614944,0,1,31
7.211538315,0,0,28
15.38461494,0,1,28
27.69230843,1,0,29
36.05769348,1,1,28
20.19230843,0,0,28
29.9145298,1,0,32
27.77777863,1,1,28
7.211538315,0,0,33
13.46153831,0,0,30
20.67307663,1,0,26
10.57692337,0,0,30
9.615385056,0,0,26
15.86538506,0,0,26
10.98901081,0,0,34
14.61538506,1,1,25
32.05128098,1,0,30
42.73504257,1,1,31
15.86538506,1,1,33
14.42307663,0,0,27
28.84615326,1,0,29
15.38461494,0,0,29
12.01923084,0,0,33
10.89607811,0,1,25
20.83333397,0,1,29
11.22449017,0,0,25
10.09615421,1,1,27
11.53846169,0,1,27
38.46154022,0,0,27
7.211538315,0,0,34
16.82692337,1,1,30
4.807692528,0,1,30
14.42307663,0,0,26
27.88461494,1,1,34
45.94017029,1,0,34
10.57692337,0,0,30
22.11538506,1,1,34
21.63461494,0,0,34
19.23077011,1,0,26
9.615385056,0,0,26
15.86538506,0,0,26
19.23077011,0,0,30
7.396449566,0,0,25
18.75,1,1,27
48.07692337,1,0,27
15.81730747,1,0,26
21.36752129,1,0,28
6.25,0,1,26
18.26922989,0,1,28
13.94230747,0,0,28
14.42307663,0,0,34
54.32692337,1,1,32
12.01923084,0,1,34
26.92307663,0,0,27
18.71657753,0,1,34
7.5,0,0,32
10.57692337,0,0,27
38.46154022,0,0,32
11.53846169,1,1,31
32.79352188,0,1,33
31.25,1,0,34
9.615385056,0,1,25
31.62435913,1,0,33
17.09401703,1,0,26
20,1,1,25
23.63636398,1,0,26
20.19230843,1,1,25
16.78321648,1,1,28
19.23077011,0,0,25
16.82692337,1,1,26
22.59615326,1,0,31
26.44230843,0,0,25
24.61538506,0,0,26
30.24038506,1,0,25
10.57692337,0,0,29
45.19230652,0,0,29
8.97489357,0,0,27
56.25,1,1,31
12.01923084,0,0,27
25,1,1,25
23.55769157,0,0,29
10.57692337,1,1,31
33.21678162,1,0,30
40.59828949,1,1,30
2.991452932,1,1,29
9.214743614,0,1,25
10.57692337,0,0,28
12.5,0,1,28
31.73077011,1,1,34
21.63461494,1,1,32
12.74038506,1,1,30
23.07692337,0,0,32
36.85897446,1,1,29
12.01923084,0,1,27
25,0,1,34
11.05769253,0,0,33
30.67307663,1,0,31
24.03846169,1,1,30
20.97902107,0,0,33
25,0,0,30
14.42307663,1,1,30
14.42307663,1,0,32
17.30769157,1,1,29
33.65384674,1,1,32
12.01923084,0,0,27
16.82692337,1,1,34
13.46153831,0,1,32
2.5,0,1,27
17.30769157,1,1,31
15.10988998,0,0,34
19.61538506,0,0,30
34.61538315,1,1,27
16.66666603,1,0,28
8.17307663,0,1,29
11.53846169,0,0,31
12.69230747,1,1,29
18.22916603,1,0,30
7.396449566,0,0,32
24.03846169,1,1,31
9.230769157,0,0,29
11.53846169,0,0,25
12.42603588,1,1,30
10.09615421,0,0,30
6.25,0,1,25
4.807692528,0,0,31
24.03846169,1,1,31
26.44230843,1,1,31
22.02797127,1,0,27
11.53846169,0,1,32
41.0256424,1,0,32
26.06875038,0,0,30
2.991452932,1,1,34
11.05769253,0,1,30
15.86538506,0,1,31
16.82692337,0,1,29
48.55769348,0,0,30
12.01923084,0,0,28
24.03846169,1,1,30
21.63461494,0,1,28
24.03846169,0,1,31
21.63461494,1,0,29
12.01923084,0,1,27
5.769230843,0,1,25
24.03846169,1,1,29
12.01923084,0,1,27
27.88461494,0,0,26
12.01923084,0,1,33
46.15384674,0,0,28
8.653845787,1,1,30
17.7514801,1,0,31
19.71153831,1,0,31
28.84615326,1,0,25
14.42307663,1,0,25
34.61538315,0,0,33
19.23077011,0,1,32
7.692307472,0,0,26
41.70672989,1,0,32
21.63461494,1,1,33
17.78846169,1,0,29
19.23077011,0,0,25
22.18934822,0,0,25
16.15384674,0,1,34
13.60576916,1,1,32
21.63461494,1,1,29
23.65384674,1,0,26
13.79807663,1,1,33
19.23077011,0,0,25
25,0,0,31
12.01923084,0,0,34
20.81730843,1,1,30
36.98225021,0,0,31
7.211538315,0,0,32
34.61538315,1,0,28
27.77777863,1,0,30
24.03942299,1,0,29
19.23077011,1,1,27
9.807692528,1,1,26
36.05769348,1,0,25
32.69230652,0,0,34
72.11538696,1,0,33
14.42307663,0,1,32
10.2564106,0,0,33
11.53846169,1,1,29
14.42307663,0,1,31
8.012820244,0,0,32
69.71154022,1,0,30
27.40384674,1,1,31
24.03846169,1,1,25
28.84615326,0,0,34
14.90384579,1,0,30
22.59615326,1,0,27
11.53846169,0,1,26
32.05128098,1,1,34
7.211538315,0,1,31
13.94230747,0,0,31
12.93706322,0,1,29
14.58333302,0,1,33
14.42307663,0,0,32
12.01923084,1,0,25
17.30769157,0,0,34
42.73504257,1,1,33
21.63461494,1,1,26
14.5348835,1,0,27
32.69230652,1,0,25
13.73626328,0,0,25
19.6078434,1,1,28
65.38461304,1,0,27
14.42307663,0,1,28
31.25,1,0,27
19.23077011,1,1,28
19.23077011,1,0,27
14.42307663,0,0,27
7.692307472,0,0,31
9.615385056,0,1,27
19.23077011,0,0,28
19.23077011,0,1,28
11.53846169,0,0,29
16.34615326,0,0,34
25,1,0,34
7.211538315,0,0,26
12.5,0,0,34
7.211538315,0,0,32
9.615385056,0,1,32
72.11538696,1,1,25
5.108172894,0,0,27
22.11538506,1,0,28
11.53846169,0,0,28
34.96503448,1,0,30
17.94871712,1,1,31
16.82692337,0,0,27
12.5,0,0,28
9.134614944,1,0,31
14.90384579,1,1,26
27.40384674,1,0,29
25.96153831,1,1,31
13.94230747,0,0,27
16.82692337,0,0,25
13.46153831,0,1,29
13.67521381,0,1,31
19.23077011,1,0,33
15.38538456,1,1,31
9.615385056,0,1,32
11.83431911,0,1,26
14.90384579,0,0,32
6.286982059,1,1,33
10.09615421,1,1,29
22.43589783,1,1,32
22.72727203,1,1,28
17.78846169,1,0,27
23.38877296,0,0,26
22.18934822,0,0,25
19.23077011,1,0,25
16.15384674,0,0,28
19.23077011,0,1,27
10.57692337,1,0,32
9.615385056,0,0,30
7.692307472,0,1,33
13.94230747,0,0,25
27.88461494,0,0,31
21.63461494,1,0,26
20.67307663,1,1,33
19.23077011,1,0,34
36.53845978,1,0,29
2.403846264,1,1,28
9.837963104,0,1,32
16.82692337,0,0,25
9.134614944,0,1,34
44.23077011,0,0,28
10.98901081,0,0,33
8.894230843,0,0,34
15.38461494,1,1,30
19.58333397,0,0,33
20,1,1,33
8.653845787,0,1,33
21.4285717,0,1,28
7.396449566,0,0,31
28.63247871,1,1,31
20.67307663,0,0,33
5.769230843,0,0,26
16.66666603,0,1,26
13.46153831,0,0,31
21.63461494,1,0,30
12.01923084,0,1,28
38.46154022,0,0,25
11.53846169,0,0,34
19.23077011,0,1,33
16.02564049,1,0,27
16.02564049,0,0,31
44.23077011,0,0,31
20.0854702,1,0,33
14.42307663,0,0,28
6.274038315,0,1,26
9.134614944,0,1,26
4.807692528,0,0,34
8.875740051,1,1,31
30.76922989,0,0,31
17.09401703,0,0,33
8.894230843,0,0,26
15.38461494,0,1,31
12.01923084,0,0,33
16.02564049,0,0,31
20.60439491,0,0,32
14.79289913,1,1,33
15.83710384,0,0,32
20.34023666,0,1,32
16.64201164,1,1,33
28.29059792,1,1,30
22.97008514,1,1,28
33.28402328,1,1,27
23.07692337,0,0,28
12.01923084,0,0,30
16.82692337,0,1,28
17.5,0,0,26
21.05769157,1,1,34
8.35020256,0,0,29
10.57692337,0,1,33
28.125,1,0,31
10,0,0,26
17.94871712,0,0,33
11.53846169,0,1,28
16.34615326,0,0,27
8.241758347,0,0,32
33.65384674,1,0,28
19.23077011,0,0,30
4.807692528,0,1,25
19.23077011,0,0,34
9.53125,0,0,27
10.57692337,1,0,32
16.82692337,1,0,30
14.18269253,1,1,34
15.76923084,0,1,28
12.5,0,0,33
24.03846169,0,0,25
13.31360912,0,0,33
18.2701931,0,1,30
11.05769253,0,0,25
19.23077011,0,0,27
12.01923084,1,1,31
17.30769157,1,0,28
9.615385056,0,1,30
10.44871807,1,0,32
15.38461494,0,1,31
13.72549057,1,0,31
6.730769157,0,0,27
19.23077011,0,0,33
31.25,1,0,27
14.42307663,0,1,28
8.17307663,0,0,28
10.57692337,0,1,26
15.38461494,0,0,33
16.82692337,1,1,32
9.615385056,0,0,30
30,0,0,26
13.46153831,0,1,26
31.59340668,0,0,29
18.58974266,0,1,29
13.46153831,0,0,27
25.64102554,1,0,28
11.44688606,0,1,27
18.26922989,0,1,34
20.19230843,0,0,28
20.67307663,0,0,34
12.82051277,1,0,29
12.01923084,0,0,28
19.23077011,1,0,31
19.2316246,1,1,32
36.05769348,1,0,32
22.59615326,1,1,34
28.84615326,1,1,28
22.59615326,1,1,30
9.615385056,0,0,25
7.211538315,0,1,31
24.22008514,1,1,30
9,1,0,32
12.98076916,1,1,30
44.23077011,1,0,33
8.653845787,0,0,26
5.769230843,1,0,33
9.615385056,1,0,27
7.5,1,1,30
15.38461494,0,0,32
12.5,0,0,25
11.53846169,0,1,32
25,1,0,33
17.88908768,0,0,26
26.44230843,0,0,27
23.07692337,1,0,31
6.868131638,0,1,32
21.63461494,0,0,30
10.09615421,1,1,25
19.23077011,0,0,26
15.86538506,1,1,27
32.96703339,1,1,32
12,0,0,32
29.80769157,1,0,29
8.181818008,0,0,32
25.64102554,1,0,28
64.90384674,1,0,26
18.22916603,1,0,28
12.01923084,0,0,26
19.23077011,0,0,33
20.59716606,0,1,30
11.53846169,0,1,34
8.012820244,0,0,28
10.41666698,0,0,29
5.952381134,0,0,27
17.73504257,1,1,33
6.546644688,1,1,27
17.30769157,1,0,34
15.5,1,1,26
15.81196594,0,0,34
19.23077011,1,0,28
17.30769157,1,1,27
46.63461685,0,0,28
12.98076916,0,0,34
29.9145298,1,1,32
38.46154022,1,0,34
7.319711685,0,1,25
28.84615326,1,0,32
24.51922989,0,0,31
34.18803406,0,0,33
13.94230747,0,1,29
22.59615326,1,1,29
11.53846169,0,1,29
24.03846169,1,1,30
15.86538506,1,1,32
9.890110016,0,1,34
12.01923084,1,0,32
28.84615326,0,1,34
14.42307663,0,0,25
14.70588207,1,0,30
20.87912178,0,0,33
20.19230843,1,1,34
13.73626328,1,0,32
12.01923084,0,0,31
13.46153831,1,0,27
9.615385056,1,1,28
12.98076916,1,1,31
24.03846169,0,0,26
16.82692337,0,1,32
10,0,0,26
6.121794701,0,0,32
6.25,0,1,27
18.69658089,0,1,29
9.29487133,0,0,26
4.858299732,0,0,32
16.82692337,0,0,28
10.6275301,0,0,33
8.653845787,0,1,29
28.84615326,1,0,33
28.84615326,1,0,30
12.65182209,0,1,31
26.44230843,1,0,27
14.90384579,1,1,30
23.73042297,1,0,31
13.73626328,0,1,34
17.78942299,1,0,30
9.900961876,0,1,32
13.46153831,0,1,29
20.2429142,1,0,33
10,0,0,33
16.82692337,1,0,25
14.90384579,1,0,32
13.99038506,1,0,33
10.41666698,0,0,26
18.26922989,0,1,33
10.57692337,0,1,27
15.38461494,1,0,27
8.571428299,0,0,25
9.615385056,0,0,33
24.03846169,1,0,26
27.77777863,0,0,30
2.307692289,0,1,28
25,1,0,26
21.63461494,0,0,31
10.98901081,0,1,29
13.22115421,1,1,27
9.615385056,0,0,29
16.92307663,0,0,31
45.72649384,0,0,25
12.01923084,1,1,26
22.11538506,1,0,32
52.5,1,1,32
23.07692337,1,0,28
12.98076916,0,0,25
30.28846169,0,1,34
8.846154213,0,0,27
17.11538506,0,1,31
15.38461494,0,0,28
24.03846169,0,0,31
20,0,0,29
8.653845787,0,0,29
14.59960556,0,1,25
13.89423084,0,0,27
21,0,0,29
12.01923084,1,1,29
19.23077011,1,0,31
37.01922989,0,0,29
32.05128098,0,0,30
34.375,0,0,28
14.42307663,0,0,34
20.67307663,0,0,27
20.40865326,1,1,29
20.10489464,0,0,31
23.07692337,1,1,26
21.15384674,0,0,33
10.57692337,0,1,29
22.72727203,1,0,33
9.615385056,0,0,25
8.653845787,0,1,32
38.46154022,0,0,29
31.15384674,0,0,34
17.09401703,0,1,30
24.03846169,0,0,32
9.615385056,0,0,27
13.46153831,0,0,30
6.072874546,0,1,29
26.44230843,0,1,26
24.03846169,1,1,30
34.77904892,1,0,33
36.05769348,0,0,27
15.38461494,1,1,29
21.92307663,0,0,34
11.53846169,1,0,32
8.17307663,0,0,29
14.42307663,0,1,30
15,0,0,32
33.65384674,1,0,30
25.64102554,0,0,30
10.57788467,0,1,31
14.42307663,0,1,31
10.57692337,0,1,34
16.82692337,0,0,26
22.11538506,1,0,30
9.615385056,0,1,28
9.615385056,0,0,31
4.807692528,0,1,29
50.48077011,0,0,31
28.84615326,1,1,25
13.07692337,1,1,31
3.698224783,0,0,26
17.30769157,1,0,31
19.23077011,1,1,32
11.05769253,0,0,28
12.01923084,0,0,32
29.52662659,0,0,28
13.46153831,1,1,34
25,1,0,34
14.76648331,1,1,31
22.59615326,1,0,25
19.23077011,1,1,25
25.91973305,1,0,25
13.46153831,0,0,28
19.5,0,0,29
20.67307663,0,1,32
15.86538506,0,1,28
18.26922989,0,0,31
19.20079994,0,0,32
23.07692337,1,1,34
9.615385056,0,0,31
13.46153831,0,0,32
20.19230843,0,1,31
13.53276348,0,0,32
24.03846169,1,0,27
12.08255959,0,1,29
26.44230843,0,0,27
18.3150177,0,0,29
20.60439491,0,1,26
31.59340668,0,0,28
9.5,0,1,29
31.45299149,0,0,30
28.36538506,0,0,26
25.48077011,0,0,26
18.75,0,0,33
18.02884674,1,1,34
19.23077011,0,0,30
11.53846169,0,0,33
14.23076916,0,0,30
9.29487133,0,0,30
12.01923084,1,0,25
8,0,1,30
19.23077011,1,0,34
18.26922989,1,1,26
8.413461685,1,0,32
20.76922989,0,0,27
52.88461685,0,0,32
38.46154022,1,1,33
39.285713199999996,1,0,31
22.11538506,0,0,31
27.66272163,0,0,31
10.28846169,0,0,27
34.05448532,0,0,29
16.65384674,1,0,31
5.769230843,0,1,28
20.83333397,0,0,33
14.42403889,1,1,31
24.03846169,0,0,27
24.03846169,1,0,34
19.23077011,0,0,29
14.42307663,0,0,25
16.10577011,1,1,29
43.27019119,1,0,31
12.01923084,0,0,33
31.25,1,0,29
21.63461494,1,1,29
21.63461494,1,0,31
7.8125,0,1,25
48.07692337,1,1,27
22.59615326,0,0,29
14.42307663,1,0,27
13.46153831,0,1,25
21.15384674,1,0,31
27.77777863,1,1,30
14.32692337,1,0,26
5.547337055,1,0,31
38.98128891,0,1,29
14.61538506,0,0,28
18.26922989,0,1,30
19.55128288,0,0,28
6.593406677,1,1,26
16.5,0,1,30
14.42307663,0,0,27
13.46153831,1,1,34
36.53845978,1,1,31
27.77777863,1,0,33
26.44230843,1,1,29
11.39423084,1,1,30
18.26922989,1,1,27
16.82692337,1,1,29
10.0009613,1,0,27
18.07692337,0,0,34
13.24786282,1,0,34
11.05769253,0,0,34
10.57692337,0,0,26
19.23077011,0,0,32
50,1,0,29
13.24786282,1,1,30
20.60439491,1,0,28
19.23077011,0,0,29
11.53846169,0,0,30
15.38461494,1,0,27
14.79289913,0,0,30
24.59749603,0,1,31
13.46153831,0,0,29
13.46153831,0,1,32
22.11538506,1,1,27
21.90769196,0,0,25
20.19230843,0,0,28
20.19230843,0,1,25
9.615385056,0,0,25
26.83363152,1,0,25
28.36538506,1,1,31
17.78846169,0,1,25
15.86538506,0,0,27
12.5,0,1,32
19.23077011,0,0,30
20.19230843,1,0,34
16.82692337,1,1,26
21.53846169,1,0,27
18.82160378,0,0,27
18.26922989,1,0,26
18.26922989,1,1,25
18.17307663,1,1,33
18.26922989,1,0,33
14.52991486,1,0,25
24.03846169,1,0,26
33.65384674,1,0,33
20.67307663,1,1,27
34.18803406,1,0,28
34.61538315,1,0,30
8.653845787,0,1,30
12.23776245,0,0,33
39.42307663,1,1,31
5.769230843,1,1,33
22.83653831,1,1,34
31.2509613,1,0,30
16.82692337,0,1,26
8.653845787,0,0,33
9.134614944,0,0,29
49.51922989,1,0,34
16.82692337,1,1,25
17.30769157,1,0,31
19.35000038,0,1,34
17.30769157,0,0,32
25.38461494,1,0,29
19.71153831,1,1,27
32.05128098,1,1,30
13.46153831,1,1,30
12.01923084,0,0,25
13.88888931,1,1,25
11.05769253,0,1,34
17.18494225,1,1,27
22.59615326,1,1,31
10.48076916,0,0,32
28.36538506,1,1,32
16.82692337,1,1,32
20.52884674,1,1,26
27.56410217,1,0,32
44.71154022,1,0,28
2.884615421,1,0,26
16.82692337,1,1,29
3.846153736,0,1,26
23.50427437,1,0,27
28.84615326,1,0,32
46.15384674,1,1,28
24.51922989,1,0,31
40.86538315,1,0,29
28.84615326,1,1,27
14.9572649,1,1,26
8.653845787,0,0,29
7.692307472,0,0,32
18.16239357,0,0,28
22.22222137,1,0,27
24.03846169,1,0,25
7.692307472,0,1,28
18.75,1,1,28
13.46153831,0,1,25
10.39500999,0,1,25
10.76923084,1,1,34
28.84615326,1,0,30
27.77777863,1,1,29
34.18803406,1,0,29
22.11538506,1,1,30
19.71153831,0,0,27
17.09401703,1,0,31
50.12740326,1,0,27
20,1,1,33
48.07692337,1,0,30
19.61538506,1,0,31
18.17307663,1,1,30
36.92307663,1,1,34
38.46154022,1,1,32
24.03846169,1,0,34
18.26922989,1,1,29
24.03846169,1,0,29
15.38461494,1,0,33
30.76922989,1,1,30
13.5,1,0,25
13.46153831,1,0,25
14.9572649,0,0,30
16.15384674,1,1,33
15,0,0,27
11.53846169,0,0,33
21.63461494,1,0,30
2.403846264,1,1,25
18.19126892,1,1,34
14.42307663,1,0,33
25.64102554,1,0,30
28.84615326,1,1,32
7.912087917,0,1,32
13.88888931,0,0,28
7.736263752,0,1,29
12.88888931,0,0,30
17.30769157,1,0,32
19.23077011,1,0,32
34.96503448,1,0,32
26.92307663,1,0,27
19.35000038,0,1,34
10.29411793,1,0,32
14.42307663,1,1,25
14.90384579,1,0,32
24.03846169,1,1,34
19.23077011,1,0,25
14.42307663,0,0,30
9.615385056,0,0,25
14.90384579,0,0,25
28.84615326,1,0,29
7.211538315,0,0,29
19.6581192,1,0,25
12.82051277,1,0,33
16.82692337,1,0,31
19.23077011,1,1,26
7.211538315,0,1,33
27.5147934,0,0,31
10.68376064,1,1,25
35.04273605,0,0,34
15.38461494,1,1,31
22.43589783,1,0,31
7.051281929,0,0,26
12.17948723,0,1,25
40.86538315,1,0,29
40.86538315,1,1,30
17.78846169,0,0,27
21.15384674,1,0,33
29.80769157,0,0,29
8.75,0,0,25
11.05769253,0,1,32
9.615385056,0,0,27
5.494505405,0,1,28
36.05769348,0,0,30
19.23077011,0,1,33
11.53846169,1,1,25
12.01923084,1,0,30
12.22519875,1,1,27
10.56290054,1,1,25
26.44230843,1,0,25
5.288461685,0,1,31
36.75213623,0,0,29
10.41666698,0,1,33
53.36538315,0,0,31
22.30769157,0,0,27
17.2583828,0,0,29
19.23077011,0,0,34
7.692307472,0,1,31
20.19230843,1,0,25
8.653845787,0,1,29
14.42307663,1,1,27
24.03846169,0,0,29
13.94230747,0,1,27
16.82692337,1,1,27
37.5,1,0,30
28.84615326,0,0,30
31.15384674,0,1,26
10.57788467,1,0,29
19.23077011,0,0,33
21.15384674,1,1,29
