Black,Hispanic,Female,Amount,MPHover,Age,OutTown,OutState,StatePol
0,0,1,NA,10,29,1,0,0
0,0,1,NA,15,20,1,0,0
0,0,0,NA,11,29,0,0,0
0,0,0,120,17,23,1,0,1
0,0,0,NA,13,22,1,0,0
0,0,1,NA,10,36,1,1,0
0,0,1,NA,11,20,0,0,0
0,0,0,115,14,31,1,1,0
0,0,0,NA,17,22,1,0,0
0,0,1,NA,12,45,1,0,0
0,0,0,NA,14,65,1,0,0
0,0,1,NA,13,24,1,0,0
0,0,0,NA,13,21,1,0,0
0,0,1,NA,18,39,0,0,0
0,0,0,NA,10,19,1,0,0
0,0,0,NA,24,18,0,0,0
0,1,1,NA,10,34,1,0,0
0,0,1,NA,12,18,0,0,0
0,0,0,NA,15,18,1,0,0
0,0,0,NA,13,46,1,0,0
0,0,1,NA,13,61,0,0,0
0,0,1,NA,15,46,0,0,0
0,0,0,NA,5,19,1,0,0
0,0,0,NA,14,23,1,0,0
0,0,1,NA,10,22,1,0,0
0,0,0,NA,13,21,0,0,0
1,0,1,190,24,21,1,1,0
0,0,1,150,20,22,1,0,0
0,0,0,NA,13,23,1,0,0
0,0,1,NA,14,37,0,0,0
0,0,0,NA,15,22,1,1,0
0,0,0,NA,12,23,1,0,0
0,0,1,NA,15,59,1,0,0
0,0,1,NA,12,21,0,0,0
1,0,0,175,25,26,1,0,0
0,0,1,NA,13,43,1,0,0
0,0,0,NA,10,21,0,0,1
0,0,0,NA,13,22,1,0,0
0,0,0,NA,14,23,1,0,0
0,0,0,NA,15,32,1,0,0
0,0,0,50,8,20,1,0,0
0,0,1,NA,15,22,0,0,0
0,0,0,NA,12,46,0,0,0
0,0,0,NA,15,26,1,0,0
0,0,1,NA,13,49,0,0,0
0,0,1,NA,18,28,1,0,0
0,0,0,NA,15,31,0,0,0
0,0,0,NA,14,17,1,0,0
0,0,0,NA,12,23,1,1,0
0,0,0,NA,14,24,1,0,0
0,0,0,75,16,45,1,0,0
0,0,0,NA,15,50,0,0,0
0,0,0,205,55,18,1,0,0
0,0,0,NA,11,24,0,0,0
0,0,1,NA,13,24,1,0,0
0,0,1,NA,13,23,1,0,0
0,0,1,NA,11,20,1,0,0
0,0,0,NA,11,26,1,1,0
0,0,1,NA,17,24,1,0,0
0,0,0,NA,11,25,1,0,0
1,0,1,NA,13,50,0,0,0
0,0,0,NA,11,32,1,0,0
0,0,0,NA,9,40,1,0,1
0,0,0,NA,13,40,1,0,0
0,0,1,NA,18,25,1,0,0
0,0,0,75,10,21,1,1,1
0,0,0,180,23,21,1,1,1
0,0,0,NA,13,28,0,0,0
0,0,1,NA,12,41,0,0,0
0,0,0,NA,15,21,1,0,0
0,0,1,NA,16,43,1,1,0
0,0,0,NA,13,39,1,0,0
0,0,0,NA,15,23,0,0,0
0,0,1,NA,14,24,1,0,0
0,0,1,75,13,21,0,0,0
1,0,0,NA,15,21,1,0,0
0,0,1,NA,14,25,1,0,0
0,0,1,NA,19,46,1,1,0
1,0,0,NA,11,18,0,0,0
0,0,0,NA,15,22,1,0,0
0,0,0,NA,10,20,1,0,0
0,0,0,NA,16,24,0,0,0
0,0,0,NA,10,35,1,0,0
0,0,0,NA,13,20,0,0,0
0,0,1,NA,14,32,1,0,0
0,0,0,NA,16,54,1,1,0
1,0,1,NA,15,48,1,0,0
0,0,0,NA,10,19,1,1,0
0,0,0,NA,18,20,1,0,0
0,0,1,NA,19,39,1,1,0
0,0,1,75,16,33,0,0,1
0,0,0,NA,14,23,1,0,0
0,0,1,NA,12,21,1,0,0
0,0,0,50,16,22,1,1,0
0,0,0,NA,14,22,1,0,0
0,0,1,NA,20,22,0,0,0
0,0,1,NA,15,21,1,0,0
0,0,0,NA,14,43,0,0,0
1,0,0,NA,13,24,1,0,0
0,0,0,NA,14,42,0,0,0
0,0,0,NA,12,19,1,1,0
0,0,1,NA,14,23,1,0,0
0,0,0,NA,15,27,1,0,0
0,0,1,NA,17,55,0,0,0
0,0,1,NA,17,55,1,0,0
0,0,1,NA,10,22,1,1,0
0,0,0,NA,14,22,1,0,0
0,0,0,145,17,23,1,1,0
0,0,0,NA,10,52,1,0,0
0,0,1,NA,12,24,1,1,0
0,0,1,NA,13,56,1,0,0
1,0,1,NA,11,56,0,0,0
0,0,1,NA,10,22,1,0,0
0,0,0,NA,13,50,1,0,0
0,0,1,NA,17,42,0,0,0
0,0,0,NA,15,47,1,0,0
0,0,1,NA,13,19,1,0,0
1,0,0,NA,18,24,1,0,0
0,0,0,NA,21,36,1,0,0
0,0,1,NA,14,19,0,0,0
0,0,1,NA,11,21,1,1,0
0,0,1,NA,12,22,1,1,0
0,0,0,NA,14,49,0,0,0
0,0,1,NA,10,21,0,0,0
0,0,1,NA,15,45,0,0,0
0,0,1,NA,12,21,0,0,0
0,0,0,NA,14,63,0,0,0
0,0,0,NA,12,22,1,0,0
0,0,0,70,12,21,0,0,0
0,0,0,NA,14,28,1,1,0
0,0,0,NA,15,29,0,0,0
0,0,0,NA,18,19,0,0,0
0,0,1,NA,15,21,1,0,0
0,0,1,NA,21,22,1,1,0
0,0,0,NA,12,72,1,1,0
0,0,0,NA,20,22,1,0,0
0,0,0,NA,13,36,0,0,0
0,1,0,75,23,25,0,0,0
0,0,0,135,16,47,1,0,0
1,0,0,NA,13,31,1,0,0
0,0,0,NA,13,23,1,0,0
0,0,0,75,17,23,0,0,0
0,0,0,NA,11,21,1,0,0
0,0,0,NA,13,51,1,0,0
0,0,1,NA,15,20,1,0,0
0,0,0,NA,12,22,1,0,0
0,0,0,NA,20,32,1,0,0
0,0,0,NA,11,23,1,1,0
0,0,0,NA,10,46,1,0,0
0,0,0,50,21,31,0,0,0
0,0,1,NA,14,24,0,0,0
0,0,1,NA,15,47,0,0,0
0,0,1,NA,16,28,1,0,0
0,0,1,135,17,44,1,0,0
0,0,1,NA,11,38,1,0,0
0,0,1,NA,12,22,1,0,0
0,0,1,255,28,19,1,1,0
1,0,1,NA,15,45,0,0,0
0,0,0,NA,19,18,1,0,0
0,0,0,NA,15,24,1,0,0
0,0,1,NA,15,22,1,0,0
0,0,1,NA,15,60,0,0,0
0,0,0,NA,15,23,1,1,0
0,0,1,NA,9,22,1,0,0
0,0,0,NA,13,42,0,0,0
0,0,0,NA,11,22,1,0,0
0,0,0,70,12,23,1,1,0
0,0,1,NA,13,21,0,0,0
0,0,0,NA,11,23,1,1,0
0,0,1,NA,16,20,1,0,0
0,0,0,NA,10,44,0,0,0
0,0,0,NA,14,22,1,0,0
0,0,1,155,23,18,1,0,0
0,0,1,NA,19,25,1,1,0
0,0,1,NA,20,23,1,1,0
0,0,0,NA,10,40,1,0,0
0,0,0,NA,15,30,0,0,0
0,0,1,NA,11,70,0,0,0
0,0,1,NA,11,18,1,0,0
0,0,1,NA,11,43,1,0,0
0,0,0,NA,15,23,1,0,0
0,0,0,NA,12,22,1,1,0
0,0,0,NA,14,27,1,0,0
0,0,0,NA,13,22,0,0,0
0,0,1,NA,14,25,1,0,0
0,1,0,NA,13,27,0,0,0
0,0,0,NA,16,19,0,0,0
0,0,1,NA,12,22,0,0,0
0,0,0,NA,15,21,1,0,0
1,0,0,NA,11,30,1,0,0
0,0,1,NA,15,22,1,0,0
0,0,0,NA,12,26,1,0,0
0,0,1,NA,15,18,1,0,0
0,0,1,NA,15,69,0,0,0
0,0,0,NA,12,27,1,1,0
0,0,0,NA,13,23,1,0,0
0,0,0,75,16,49,1,0,1
0,0,0,NA,10,20,1,1,0
0,0,0,NA,15,49,1,0,0
0,0,0,NA,12,21,1,1,0
0,0,0,NA,17,31,1,0,0
0,1,0,NA,18,21,1,0,0
0,0,0,NA,11,41,1,0,0
0,0,1,NA,13,27,1,0,0
0,0,1,NA,15,20,1,0,0
0,0,1,NA,11,27,0,0,0
0,0,0,NA,16,54,1,1,0
0,0,0,NA,17,38,0,0,0
0,0,0,NA,13,23,1,0,0
0,0,1,NA,12,30,1,0,0
0,0,0,NA,12,22,1,0,0
1,0,0,NA,16,42,0,0,0
0,0,0,NA,13,22,1,1,0
0,0,0,NA,13,25,1,0,0
0,0,1,NA,14,46,0,0,0
0,0,1,NA,14,20,0,0,0
0,0,1,NA,10,20,1,0,0
0,0,1,NA,11,74,1,1,0
0,0,1,NA,15,33,0,0,0
0,0,0,NA,13,36,1,0,0
0,0,1,NA,10,54,1,0,0
0,0,0,NA,15,25,1,0,0
0,0,0,NA,17,25,0,0,0
0,0,0,NA,13,18,1,0,0
0,0,1,NA,9,33,1,1,1
0,0,1,NA,16,40,0,0,0
0,0,0,NA,15,38,1,0,0
0,0,1,NA,11,41,0,0,0
0,0,0,NA,21,37,0,0,0
0,0,0,NA,13,22,1,0,0
0,0,0,NA,15,61,1,0,0
0,0,0,NA,13,46,0,0,0
0,0,1,NA,12,46,1,0,0
0,0,0,NA,11,21,1,0,0
0,0,1,NA,14,31,1,0,0
0,0,0,NA,13,23,1,0,0
0,0,0,NA,17,22,1,0,0
0,0,0,NA,11,26,1,0,0
0,0,0,NA,9,68,1,0,1
0,0,1,NA,12,54,0,0,0
0,0,0,NA,12,23,1,0,0
0,0,0,NA,10,70,0,0,0
0,0,1,75,17,48,1,0,0
0,0,1,NA,15,36,1,0,0
0,0,1,NA,14,20,1,0,0
1,0,1,NA,16,21,1,1,0
0,0,0,NA,17,47,1,1,0
0,0,0,NA,21,41,1,0,0
0,0,0,145,17,23,1,1,0
0,0,0,NA,13,26,1,0,0
0,0,1,NA,12,25,1,0,0
1,0,1,NA,11,41,0,0,0
0,0,1,NA,18,42,0,0,0
0,0,0,75,25,50,0,0,0
1,0,0,145,17,20,0,0,1
0,0,0,NA,12,22,1,0,0
0,0,1,NA,13,27,1,1,0
0,0,1,NA,13,21,1,1,0
0,0,1,NA,15,24,1,0,0
1,0,0,NA,13,26,0,0,0
0,0,1,NA,17,23,1,0,0
0,0,1,NA,18,18,0,0,0
0,0,1,NA,13,49,1,0,0
0,1,1,NA,12,22,1,0,0
0,0,1,NA,12,49,0,0,0
0,0,1,NA,19,65,1,0,0
0,0,0,NA,17,48,0,0,0
0,0,1,NA,17,23,1,0,0
0,0,0,NA,13,23,1,0,0
0,0,0,NA,11,20,1,1,0
0,0,0,NA,12,22,1,0,0
0,0,0,NA,13,21,1,0,0
0,0,0,NA,21,26,1,0,0
0,0,0,NA,15,54,0,0,0
1,0,0,NA,13,40,0,0,0
0,1,0,75,16,36,1,0,0
0,0,0,75,15,35,1,0,1
0,0,0,275,30,39,1,1,1
0,0,0,75,19,33,1,0,0
0,0,0,75,13,17,0,0,0
0,0,0,75,15,24,1,1,1
0,0,1,75,23,40,1,0,0
0,1,0,100,26,34,1,0,1
0,0,0,125,15,19,1,0,1
0,0,1,NA,18,57,1,0,0
0,0,1,NA,10,41,1,0,0
0,0,0,75,20,37,0,0,0
0,0,1,75,17,55,1,0,0
0,0,1,125,15,24,1,0,1
0,0,0,135,16,32,1,0,0
0,0,1,NA,17,52,1,1,0
0,1,0,75,19,31,1,0,0
0,0,0,NA,15,22,1,1,0
0,0,0,NA,22,18,1,0,0
0,0,0,NA,10,46,1,1,1
0,0,1,75,21,35,1,1,1
0,0,0,NA,15,33,1,0,0
0,0,0,NA,21,45,1,1,0
1,0,0,75,10,25,1,0,1
0,0,0,75,20,26,1,0,1
0,0,1,75,25,18,0,0,0
0,0,1,235,26,27,1,0,0
0,0,0,165,19,31,1,1,0
0,0,1,NA,10,27,1,1,1
0,1,0,NA,20,21,1,0,0
0,1,0,75,5,21,1,0,1
0,0,0,NA,22,44,1,0,0
0,0,1,NA,15,60,1,0,0
0,0,0,75,10,35,1,0,1
0,0,0,205,23,41,0,0,0
0,0,0,125,15,36,1,0,0
0,0,0,145,17,20,1,1,1
0,0,0,75,10,18,0,0,0
0,0,1,195,22,42,1,0,0
0,1,1,375,39,36,1,1,1
0,0,0,185,21,35,1,0,1
0,0,1,75,15,37,1,0,0
0,0,1,NA,19,26,1,0,0
0,0,0,95,12,29,1,0,1
0,0,0,NA,18,40,1,0,0
0,1,0,135,16,24,1,0,1
0,0,0,75,22,33,1,0,0
0,0,0,200,47,27,1,0,1
0,0,1,150,20,46,1,1,1
0,0,1,75,17,53,1,0,0
0,1,0,195,22,26,1,0,0
0,0,0,NA,17,41,1,0,0
0,0,0,NA,16,44,1,0,0
0,0,0,50,10,32,1,0,0
0,0,0,175,20,24,1,0,1
0,0,1,75,20,26,1,0,0
0,0,1,NA,20,43,0,0,0
0,0,0,195,22,35,1,1,0
0,0,1,NA,12,17,0,0,0
0,0,1,75,19,39,1,0,0
0,0,0,100,32,17,0,0,0
0,0,0,NA,16,42,0,0,0
0,0,1,NA,15,63,1,0,1
0,0,0,NA,15,42,1,0,0
1,0,0,200,35,22,1,0,1
0,0,0,225,35,18,1,0,1
1,0,0,75,10,48,1,0,0
0,0,1,75,21,29,1,0,0
0,0,0,NA,16,28,1,0,0
0,1,0,100,25,35,1,0,1
0,0,1,75,21,17,1,0,0
0,0,0,NA,11,44,0,0,0
0,0,1,75,17,25,0,0,0
0,0,0,125,15,41,0,0,0
0,0,0,NA,20,33,1,0,0
0,0,0,215,24,25,1,0,0
0,0,1,NA,15,35,1,0,0
0,0,1,NA,14,29,1,0,0
0,0,0,125,15,47,1,1,1
0,0,0,205,23,24,1,1,1
0,0,0,75,15,55,0,0,0
0,1,0,75,32,39,1,0,1
0,0,0,NA,10,22,1,0,0
0,0,0,185,21,31,1,0,1
0,0,0,NA,12,22,1,0,0
0,0,0,195,22,30,1,0,0
0,1,0,75,23,41,1,0,0
0,0,0,75,17,40,1,1,0
0,1,0,75,16,49,1,0,1
0,0,0,175,20,25,1,0,0
0,1,0,75,25,28,1,0,0
0,0,1,NA,13,34,1,0,0
0,0,0,NA,17,19,0,0,0
0,0,0,75,10,35,1,1,1
0,0,1,NA,20,49,0,0,0
0,0,1,75,22,18,0,0,0
0,0,1,135,16,35,1,0,0
0,0,0,175,20,28,1,1,0
0,0,0,NA,17,53,1,0,0
0,0,0,NA,8,83,1,1,0
0,0,1,NA,15,57,0,0,0
0,0,1,75,18,36,0,0,0
0,0,1,NA,13,63,1,0,0
0,0,0,NA,12,52,1,0,0
0,0,1,75,16,25,1,1,1
0,1,0,75,15,21,1,0,0
0,0,1,NA,15,21,0,0,0
0,0,0,75,15,30,0,0,0
0,0,1,NA,15,43,0,0,0
0,0,0,NA,13,34,1,0,0
0,0,0,75,20,18,1,0,0
0,0,1,NA,18,49,1,0,0
0,0,0,125,15,25,1,1,1
0,0,1,NA,13,33,1,0,0
0,0,0,NA,10,40,1,1,0
0,0,0,NA,16,54,0,0,0
0,0,0,75,20,66,1,0,0
0,0,0,NA,17,46,1,0,0
0,0,1,75,20,31,1,1,1
0,0,1,NA,14,47,0,0,0
1,0,0,NA,10,52,1,0,0
0,0,1,175,20,35,1,0,1
0,0,0,75,15,36,1,0,1
0,0,0,175,20,25,0,0,0
0,0,1,75,20,41,0,0,0
0,0,0,NA,16,46,0,0,0
0,0,1,NA,18,20,1,1,0
0,0,1,NA,18,52,1,0,0
0,0,0,NA,12,58,1,0,0
0,0,1,195,22,46,1,1,1
0,1,1,50,18,33,1,0,0
0,1,1,200,25,32,1,0,1
0,0,0,235,26,18,0,0,0
0,0,1,NA,15,48,1,0,0
0,0,0,155,18,39,1,1,0
0,0,0,75,19,39,0,0,0
0,0,1,125,15,30,1,0,1
0,0,0,75,10,41,1,0,1
0,0,1,75,23,40,0,0,0
0,0,1,NA,14,18,0,0,0
0,0,0,NA,9,70,1,0,1
0,0,0,NA,13,19,0,0,0
0,0,1,NA,16,33,1,0,0
0,0,0,75,18,40,1,0,0
0,0,1,NA,5,24,1,0,0
0,0,0,75,19,21,1,0,0
0,0,1,75,10,41,1,0,0
0,0,0,75,27,24,1,0,1
0,0,0,150,20,47,1,0,1
0,0,0,75,10,25,1,0,1
0,0,1,75,24,24,1,0,1
0,0,0,75,20,52,0,0,0
0,1,0,75,18,23,1,0,0
0,0,0,NA,13,37,1,0,0
0,0,0,NA,18,42,0,0,0
0,0,1,NA,15,36,1,0,0
0,0,1,75,18,45,1,0,0
0,0,1,75,20,45,1,1,1
0,0,1,NA,18,42,1,0,0
0,0,1,NA,16,47,1,0,0
0,0,1,NA,20,36,0,0,0
0,1,1,NA,10,36,1,0,0
0,0,1,NA,13,43,1,0,0
0,1,0,NA,16,28,1,0,0
1,0,1,125,15,35,1,0,1
0,0,0,NA,19,30,1,0,0
0,0,1,75,18,28,1,0,0
0,0,1,NA,15,34,1,0,0
0,0,0,75,14,51,1,1,0
0,0,1,135,16,37,0,0,0
0,0,0,150,20,57,1,1,1
0,0,1,NA,15,56,0,0,0
0,0,0,NA,19,55,0,0,0
0,1,1,175,20,21,1,0,0
0,1,0,125,22,31,1,0,0
0,0,1,75,15,43,1,0,0
0,0,0,75,18,41,1,1,0
0,0,0,NA,10,26,1,1,1
0,0,1,NA,18,38,0,0,0
0,0,1,165,19,30,1,1,1
0,0,0,100,21,55,1,1,1
0,0,0,50,10,24,1,1,1
0,0,0,75,10,24,1,1,1
0,0,0,NA,15,18,0,0,0
0,0,0,NA,14,46,1,0,0
0,0,0,NA,15,48,1,0,0
0,0,0,100,19,20,1,0,0
0,0,0,NA,13,41,1,0,0
0,0,0,245,27,46,1,1,1
0,0,0,NA,24,39,1,1,0
0,0,0,325,35,37,1,0,1
1,0,0,75,10,39,1,0,1
0,0,0,145,17,25,1,1,1
0,0,0,75,20,57,1,0,0
0,0,1,75,19,44,1,0,0
0,0,0,165,19,22,0,0,0
0,0,0,NA,14,40,1,0,0
0,0,0,NA,20,51,1,0,0
0,0,0,NA,16,51,0,0,0
0,0,0,NA,13,23,0,0,0
0,0,1,125,15,49,0,0,0
0,0,0,NA,16,49,1,0,0
0,1,1,75,26,22,1,1,0
0,0,0,75,29,38,1,0,0
0,0,0,225,25,17,1,0,0
0,0,0,155,18,44,1,0,0
0,0,1,NA,13,45,0,0,0
0,0,0,185,21,20,1,0,1
0,0,1,NA,18,44,0,0,0
0,0,0,NA,14,36,0,0,0
0,0,1,205,23,28,1,0,1
0,0,0,50,15,39,0,0,0
0,0,0,NA,18,44,1,1,0
0,0,1,NA,10,21,0,0,0
0,0,0,50,23,22,1,0,1
0,0,0,NA,10,59,1,1,1
0,0,1,NA,16,39,1,0,0
0,0,1,75,17,36,1,0,0
0,0,0,NA,16,24,1,0,0
0,0,0,NA,13,35,1,0,0
0,0,0,155,23,45,1,0,0
0,0,0,125,25,26,1,1,1
0,0,0,75,10,53,1,0,1
0,0,0,125,15,35,1,1,1
0,1,0,NA,15,37,1,0,0
0,0,1,NA,16,49,1,0,0
0,0,1,75,19,21,1,1,0
0,0,0,NA,15,18,0,0,0
0,0,1,NA,15,18,0,0,0
0,1,0,125,15,38,1,0,0
0,0,0,100,34,19,1,1,0
0,0,1,NA,13,24,1,1,0
0,0,0,NA,15,45,1,0,0
0,0,1,NA,15,42,1,0,0
0,0,1,NA,19,28,1,0,0
0,0,0,75,22,54,1,0,0
0,0,0,75,18,25,1,0,0
0,0,0,75,21,33,1,1,1
0,1,0,275,30,20,1,0,0
0,0,0,NA,20,53,1,1,1
0,0,1,NA,10,80,1,1,1
0,0,0,325,35,22,1,1,1
0,0,0,NA,11,56,0,0,0
0,0,0,225,25,28,1,1,1
0,0,1,75,24,30,1,0,0
0,0,0,150,17,31,1,0,0
0,0,1,NA,13,46,0,0,0
0,0,1,NA,15,58,0,0,0
0,0,0,75,18,44,1,0,0
0,0,0,NA,15,24,1,0,0
0,0,1,NA,13,40,0,0,0
0,0,0,NA,15,43,0,0,0
0,0,0,NA,24,55,1,0,0
0,0,1,75,19,20,1,0,1
0,1,0,75,10,32,1,0,0
0,0,1,NA,19,53,1,0,0
0,1,0,100,20,37,1,0,1
0,0,1,NA,12,31,1,0,0
0,0,0,NA,16,44,1,0,0
0,1,0,215,24,25,1,0,1
0,0,1,75,21,24,0,0,0
0,0,0,NA,16,18,1,0,0
0,0,0,NA,15,28,1,0,0
0,1,1,NA,5,54,0,0,0
0,0,1,NA,12,30,1,1,0
0,0,0,75,24,24,1,0,1
0,0,0,155,18,21,1,1,1
0,0,0,175,35,26,1,0,1
0,0,0,NA,14,46,0,0,0
0,0,1,NA,14,21,0,0,0
0,0,1,75,34,42,1,0,0
0,0,1,205,23,18,1,0,1
0,0,1,NA,10,30,1,0,1
0,0,0,75,10,45,1,0,1
0,0,0,75,10,27,1,0,1
1,0,1,100,21,29,1,0,1
0,0,0,75,10,18,1,1,1
0,0,0,NA,15,57,0,0,0
0,0,0,NA,15,18,0,0,0
0,0,0,75,16,71,1,1,1
0,0,0,75,15,19,0,0,0
0,0,0,75,23,26,1,1,1
0,0,1,75,10,21,1,1,1
0,0,0,75,20,17,1,0,0
0,0,0,185,21,36,1,0,0
0,0,0,NA,13,37,1,1,0
0,0,1,NA,9,21,1,0,1
0,0,0,NA,15,62,0,0,0
0,0,1,75,18,50,0,0,0
0,0,0,230,22,43,1,0,0
0,0,0,NA,10,18,1,1,1
0,0,1,NA,15,25,1,0,0
0,0,1,165,19,35,1,1,0
0,0,0,165,35,42,1,0,1
0,0,0,75,25,22,1,0,0
0,1,0,NA,16,22,1,0,0
0,0,0,150,20,28,1,1,1
0,0,0,75,15,21,1,0,0
0,0,1,NA,15,22,0,0,0
0,0,1,50,10,36,1,0,1
0,0,1,NA,16,61,0,0,0
0,0,0,NA,20,64,1,1,0
0,0,1,NA,16,48,0,0,0
0,0,0,75,10,20,1,1,1
0,0,0,145,17,56,1,0,1
0,0,1,75,23,20,1,0,0
0,0,1,75,25,29,1,1,1
0,0,0,75,23,17,0,0,0
0,0,0,75,17,34,1,0,0
0,0,0,75,15,20,1,0,1
0,0,0,NA,16,35,1,0,0
0,0,0,215,24,18,1,0,0
0,0,0,175,20,38,1,0,0
0,0,0,75,23,17,0,0,0
0,0,0,195,22,47,1,1,1
1,0,0,225,25,27,1,0,0
0,0,0,145,17,22,1,1,1
0,0,1,NA,13,37,0,0,0
0,0,1,100,32,44,0,0,0
0,0,0,NA,10,31,1,0,0
0,1,0,75,15,28,1,0,0
0,0,1,NA,10,54,0,0,0
0,0,0,155,20,21,1,0,1
0,0,0,NA,10,19,1,1,0
0,0,1,125,15,52,1,0,0
0,0,0,NA,18,27,1,0,0
0,0,0,75,16,36,1,0,0
0,0,1,75,17,46,1,0,0
0,0,0,75,14,69,1,1,0
0,0,0,NA,20,47,0,0,0
0,0,0,75,17,44,1,1,1
0,0,0,NA,18,60,1,0,1
0,0,0,100,20,22,1,1,1
0,0,0,NA,9,28,1,0,1
0,0,0,75,21,44,1,1,0
0,0,0,NA,17,42,1,0,0
0,0,0,NA,15,47,0,0,0
0,0,1,NA,15,49,0,0,0
0,0,0,NA,14,41,1,0,0
0,1,0,NA,16,24,1,0,0
0,0,0,155,18,32,1,1,0
0,0,0,NA,15,51,0,0,0
0,1,0,NA,20,19,1,0,0
0,0,0,NA,16,49,1,0,0
0,0,0,75,21,32,0,0,0
0,0,1,NA,15,53,0,0,0
0,0,0,75,21,19,1,0,0
0,1,1,205,23,43,1,0,0
0,0,1,75,20,49,1,0,0
0,0,0,75,17,49,1,0,0
0,0,0,75,15,28,1,0,1
0,0,0,NA,9,33,1,1,1
0,0,0,75,10,23,1,1,1
0,0,0,NA,10,21,0,0,0
0,0,1,NA,9,41,1,1,1
0,0,0,NA,21,57,1,1,0
0,0,1,125,15,26,1,1,1
0,0,0,75,30,39,1,0,0
0,0,0,185,41,21,1,1,1
0,0,1,75,21,29,1,1,0
0,0,1,50,15,37,1,0,0
0,1,1,75,15,23,1,0,1
0,0,1,75,22,43,1,0,0
0,0,1,125,15,25,1,0,1
0,0,1,NA,13,37,0,0,0
0,0,0,100,21,31,1,0,1
0,0,1,NA,16,29,1,0,0
0,1,1,NA,16,35,1,0,0
0,0,0,NA,16,47,1,0,0
0,0,0,75,10,34,1,1,1
0,0,0,225,25,17,0,0,0
0,0,1,NA,16,48,1,0,0
0,0,1,NA,15,49,0,0,0
0,0,0,245,27,24,1,1,1
0,0,1,75,10,25,1,1,1
0,0,0,75,20,28,1,1,1
0,0,1,NA,15,19,0,0,0
0,0,1,NA,9,31,1,0,1
0,0,1,NA,18,33,0,0,0
0,0,0,100,24,42,1,0,0
0,0,1,75,21,42,0,0,0
0,0,1,NA,12,47,1,0,0
0,0,0,NA,13,33,1,0,0
0,0,1,NA,15,47,1,0,0
0,0,0,155,18,40,1,1,1
0,0,1,75,17,46,0,0,0
0,0,1,NA,7,30,1,0,0
0,0,1,NA,7,36,1,0,0
1,0,1,NA,10,19,1,0,0
0,0,1,NA,9,48,0,0,1
0,0,0,75,10,40,1,0,1
0,0,0,100,15,33,0,0,0
0,0,0,NA,9,28,1,0,0
0,0,0,75,10,33,1,0,1
0,0,0,NA,9,21,0,0,0
0,0,0,NA,12,43,0,0,0
1,0,0,NA,10,30,1,0,1
0,0,0,75,10,40,1,0,1
0,0,0,NA,11,52,0,0,0
0,0,0,75,20,32,1,0,1
0,0,1,NA,11,22,1,0,0
0,0,1,NA,12,55,1,0,0
0,0,0,NA,11,46,0,0,0
0,0,0,NA,9,47,1,0,1
0,0,1,NA,11,32,0,0,0
0,0,0,NA,10,19,1,1,0
0,1,0,75,10,24,1,0,0
0,0,0,185,21,35,1,0,0
0,0,0,NA,5,22,1,1,0
0,0,0,NA,12,20,1,0,0
0,0,0,105,13,27,1,0,0
0,0,0,NA,12,36,0,0,0
0,1,1,NA,20,30,1,0,1
0,0,0,75,10,31,1,0,1
0,0,1,NA,9,28,0,0,0
0,0,0,NA,9,18,1,0,0
0,0,1,NA,10,52,1,0,0
0,0,1,75,10,51,1,0,1
0,0,0,75,10,49,1,0,1
0,0,0,NA,9,39,1,0,0
0,0,0,NA,12,20,1,0,0
0,0,0,NA,13,33,1,0,0
0,0,0,50,10,24,1,1,0
0,0,1,NA,10,37,1,0,0
0,0,0,NA,12,30,0,0,0
0,0,0,NA,9,23,1,1,0
0,0,1,NA,10,19,0,0,0
0,0,1,NA,10,55,0,0,0
0,0,1,NA,11,20,1,0,0
0,0,1,NA,9,17,0,0,0
0,0,0,75,10,21,1,0,0
0,0,1,NA,10,35,0,0,0
0,0,0,NA,11,48,1,0,0
0,0,1,NA,11,19,1,0,0
0,0,0,75,10,33,1,0,1
0,0,1,75,10,20,0,0,1
0,0,0,NA,10,36,0,0,0
0,1,0,NA,12,37,0,0,0
0,0,1,NA,15,60,1,0,0
0,0,0,NA,8,45,1,0,1
0,0,1,NA,10,44,0,0,0
0,0,1,75,10,28,1,0,1
0,0,0,NA,5,21,0,0,0
0,0,1,NA,9,36,1,1,0
0,0,1,105,13,34,1,0,0
0,0,0,90,14,32,1,0,0
0,1,0,NA,17,27,1,0,0
0,0,0,NA,15,26,1,0,0
0,0,0,NA,9,44,0,0,0
0,0,0,NA,11,52,1,0,0
0,0,1,NA,9,45,0,0,0
0,1,1,NA,10,42,1,0,0
0,0,0,50,10,28,1,0,0
0,0,1,NA,10,29,1,0,0
0,0,0,NA,10,39,1,0,0
0,0,1,NA,10,24,0,0,0
0,0,1,75,10,40,1,0,1
0,0,0,NA,8,26,0,0,0
0,0,1,NA,7,39,0,0,0
0,0,1,125,15,26,1,0,1
0,0,0,NA,7,46,1,0,0
0,0,1,NA,10,60,1,0,0
0,0,0,NA,9,28,1,0,0
0,0,0,50,13,25,0,0,0
0,0,1,75,10,53,1,0,1
0,0,0,NA,14,54,1,0,0
0,0,0,NA,11,35,1,0,0
0,0,1,NA,9,57,1,0,0
0,0,1,75,10,44,1,0,1
0,0,0,175,20,59,1,0,1
0,0,1,NA,9,25,1,0,0
0,0,0,75,10,54,1,0,1
0,0,0,NA,13,18,1,0,0
0,0,1,125,15,19,1,1,1
