Name,Code,Year,GDP,laborrate,healthexp,infmortality
Sweden,SWE,2006,43948.6197709121,64.4,3910.4412800565,2.7
Sweden,SWE,2007,50558.3955288294,64.9,4492.5311721216,2.6
Sweden,SWE,2008,52730.7753894905,65.1,4857.7749277726,2.5
Sweden,SWE,2009,43406.1747622805,64.8,4251.976361395,2.4
Sweden,SWE,2010,48832.2777816592,NA,NA,2.3
Switzerland,CHE,2000,34787.1663061165,67.3,3518.8926039554,4.7
Switzerland,CHE,2001,35269.2280721359,67.7,3716.5879059196,4.6
Switzerland,CHE,2002,38247.4214245912,67.6,4153.3406642057,4.5
Switzerland,CHE,2003,44289.639372291,67.7,4955.4560980085,4.5
Switzerland,CHE,2004,49121.9481617168,67.1,5547.496902903,4.4
Switzerland,CHE,2005,50083.3663846239,66.8,5581.6755932522,4.3
Switzerland,CHE,2006,52276.4770277557,67.2,5622.6055375402,4.3
Switzerland,CHE,2007,57490.386076247,67.4,6072.7895608344,4.2
Switzerland,CHE,2008,65699.3502319694,67.9,6987.6134522111,4.2
Switzerland,CHE,2009,63524.6522517512,66.9,7140.7289463967,4.1
Switzerland,CHE,2010,66933.6582874985,NA,NA,4.1
Syrian Arab Republic,SYR,2000,1208.7346415328,50.3,57.3445873379,19.5
Syrian Arab Republic,SYR,2001,1282.2806850364,49.7,56.0118622511,18.9
Syrian Arab Republic,SYR,2002,1272.3193545862,49.3,55.7208193718,18.2
Syrian Arab Republic,SYR,2003,1280.5429809119,48.9,58.869982654,17.6
Syrian Arab Republic,SYR,2004,1389.2194319873,49.2,58.9430070581,17
Syrian Arab Republic,SYR,2005,1561.2861585429,49.6,60.6316731491,16.4
Syrian Arab Republic,SYR,2006,1767.2940077187,49.9,64.4201657955,15.9
Syrian Arab Republic,SYR,2007,2099.4578092555,50.3,63.3474371886,15.3
Syrian Arab Republic,SYR,2008,2677.5911731529,50.6,70.8562451717,14.8
Syrian Arab Republic,SYR,2009,2691.5976591471,50.4,72.0060646579,14.3
Syrian Arab Republic,SYR,2010,2890.5804075855,NA,NA,13.8
Tajikistan,TJK,2000,139.4098818047,56.5,6.4702110443,74.6
Tajikistan,TJK,2001,173.4069665717,58.4,7.9390275795,72
Tajikistan,TJK,2002,194.2651764833,59.9,8.6687034998,69.4
Tajikistan,TJK,2003,245.2569407413,61.4,10.8697203377,67.1
Tajikistan,TJK,2004,324.8489639247,62.8,13.8357961489,64.4
Tajikistan,TJK,2005,358.3191666556,63.6,17.1138946806,62.2
Tajikistan,TJK,2006,433.7769833288,64.3,20.889941022,60
Tajikistan,TJK,2007,563.1825341213,65.1,29.5954116513,58
Tajikistan,TJK,2008,771.3369144081,65.8,37.3903904667,55.7
Tajikistan,TJK,2009,733.8741165974,67,37.9997062153,54.2
Tajikistan,TJK,2010,819.9896227849,NA,NA,52.2
Tanzania,TZA,2000,307.1835551014,88.9,10.0745111892,80.5
Tanzania,TZA,2001,305.1495865076,88.8,9.867800769,77.2
Tanzania,TZA,2002,309.3273958879,88.7,9.5202323264,74.1
Tanzania,TZA,2003,324.8178111667,88.7,11.835000643,71.1
Tanzania,TZA,2004,347.7903425423,88.6,11.9535672043,68.1
Tanzania,TZA,2005,373.0731246947,88.6,14.101262878,65
Tanzania,TZA,2006,367.636132259,88.5,23.319499098,62
Tanzania,TZA,2007,419.5319720403,88.5,19.6033035439,58.6
Tanzania,TZA,2008,501.8608241453,88.4,22.1484679477,54.8
Tanzania,TZA,2009,502.8518237448,88.4,25.3116895117,52.5
Tanzania,TZA,2010,527.0378467089,NA,NA,50
Thailand,THA,2000,1943.2379281397,73.5,66.8361175878,15.2
Thailand,THA,2001,1808.1131775466,73.7,60.8126317778,14.6
Thailand,THA,2002,1962.7346212075,73.5,73.6582902399,14.2
Thailand,THA,2003,2182.0326542798002,73.3,79.1859491617,13.8
Thailand,THA,2004,2442.3078291058,73.4,86.8510039003,13.3
Thailand,THA,2005,2644.0153961279,73.4,94.8950843711,13
Thailand,THA,2006,3078.1815394253,72.8,115.6205545623,12.8
Thailand,THA,2007,3642.9194359866,73.2,138.1729793459,12.3
Thailand,THA,2008,3992.7621732086,73.2,163.8265848053,12
Thailand,THA,2009,3838.2272046409,72.9,167.7000814885,11.6
Thailand,THA,2010,4612.7993877411,NA,NA,11.2
Timor-Leste,TLS,2000,380.9230094604,68.2,32.4943886375,81.6
Timor-Leste,TLS,2001,325.2701983057,68.5,36.0326462725,77.2
Timor-Leste,TLS,2002,319.8967682657,69.1,34.6123890129,73
Timor-Leste,TLS,2003,319.7598257964,69.8,35.9466645511,69.3
Timor-Leste,TLS,2004,317.5486435653,70.3,45.211740452,65.4
Timor-Leste,TLS,2005,328.5102430819,70.7,57.3497762212,61.9
Timor-Leste,TLS,2006,314.6750976741,70.9,60.7653487671,58.3
Timor-Leste,TLS,2007,374.7916854688,70.9,62.0881262259,55.2
Timor-Leste,TLS,2008,461.1431529053,70.9,71.3570325859,52
Timor-Leste,TLS,2009,543.6922156549,71,73.2437737955,49.2
Timor-Leste,TLS,2010,623.4685664225,NA,NA,46.4
Togo,TGO,2000,277.2732423837,72.9,15.7105179365,76
Togo,TGO,2001,269.5885012394,73.1,17.2344651421,74.9
Togo,TGO,2002,292.2483120031,73.2,17.3403634887,73.9
Togo,TGO,2003,340.2052671018,73.4,23.4179374217,73
Togo,TGO,2004,389.7320756872,73.5,28.2890316118,71.9
Togo,TGO,2005,391.1126818888,73.7,28.182595207,70.9
Togo,TGO,2006,398.3447122076,73.9,30.8923549395,69.9
Togo,TGO,2007,446.4082567508,74.1,32.9857241966,69
Togo,TGO,2008,547.5977668084,74.3,37.7589302011,68
Togo,TGO,2009,534.8507902793,74.4,28.9305281169,67.1
Togo,TGO,2010,523.1430942639,NA,NA,66
Tonga,TON,2000,1926.054637454,60.3,87.7140407012,16.8
Tonga,TON,2001,1684.3278667837,61.1,89.8177941092,16.4
Tonga,TON,2002,1825.8207516413,62.1,83.8004101162,16.1
Tonga,TON,2003,2083.3246650361,63.2,89.5237742557,15.8
Tonga,TON,2004,2378.6656710803,63.6,98.5035386544,15.4
Tonga,TON,2005,2572.8053432258,64.1,101.5445703253,15.1
Tonga,TON,2006,2903.4591222318,64.2,118.5630181425,14.8
Tonga,TON,2007,2983.4471757169,64.3,129.575336657,14.5
Tonga,TON,2008,3381.7118411227,64.2,139.8526222118,14.1
Tonga,TON,2009,3149.9734756723,64.6,161.1829575069,13.8
Tonga,TON,2010,3435.3974477508,NA,NA,13.4
Trinidad and Tobago,TTO,2000,6311.1065512139,61.6,244.495793706,27.8
Trinidad and Tobago,TTO,2001,6804.2650097889,61.7,280.4443631272,27.4
Trinidad and Tobago,TTO,2002,6921.0507233983,61.8,330.3657052449,27
Trinidad and Tobago,TTO,2003,8602.9106691374,62.9,424.2687170847,26.5
Trinidad and Tobago,TTO,2004,9830.9903969221,64.1,490.0558288358,26.2
Trinidad and Tobago,TTO,2005,12150.2620443716,65.3,686.5140872526,25.8
Trinidad and Tobago,TTO,2006,13912.4284308778,65.3,688.5780598544,25.4
Trinidad and Tobago,TTO,2007,16398.0924870496,65.2,785.9650678819,25.1
Trinidad and Tobago,TTO,2008,20384.764175334,65.2,907.5606373136,24.5
Trinidad and Tobago,TTO,2009,14684.0531648887,66.1,1069.212974583,24.4
Trinidad and Tobago,TTO,2010,15205.9422128456,NA,NA,24
Tunisia,TUN,2000,2033.071277007,48.1,122.4795518461,23.8
Tunisia,TUN,2001,2066.2826970934,48,121.9873058144,22.6
Tunisia,TUN,2002,2151.6690883993,47.9,127.9457559333,21.4
Tunisia,TUN,2003,2539.9133150715,47.8,152.0348245689,20.3
Tunisia,TUN,2004,2832.0713377712,47.7,179.0294570649,19.3
Tunisia,TUN,2005,2888.4085035433,47.7,181.7110737769,18.3
Tunisia,TUN,2006,3057.1203176882,47.9,194.4288329078,17.3
Tunisia,TUN,2007,3483.5448129735,48,217.8675458394,16.4
Tunisia,TUN,2008,3954.4208764499,48.1,248.0793410255,15.5
Tunisia,TUN,2009,4168.9509422046,48,239.9611618818,14.8
Tunisia,TUN,2010,4198.5245300702,NA,NA,13.8
Turkey,TUR,2000,4189.4780621383,50.1,204.4855202943,34.1
Turkey,TUR,2001,3036.7270895755,50,154.349090052,31.3
Turkey,TUR,2002,3553.0662610246,49.7,187.7231762625,28.5
Turkey,TUR,2003,4567.4991346144,48.4,241.5577679298,26.1
Turkey,TUR,2004,5832.6893446599,48.9,309.7268083889,23.7
Turkey,TUR,2005,7087.7202489163,48.6,382.1887318193,21.5
Turkey,TUR,2006,7687.1256509437,47.4,440.8388271881,19.6
Turkey,TUR,2007,9246.0304052251,47.3,553.0917682074,18
Turkey,TUR,2008,10297.5054357385,47.9,623.2761197818,16.3
Turkey,TUR,2009,8553.7414529703,46.8,570.9718447912,15
Turkey,TUR,2010,10106.3924283212,NA,NA,13.7
Turkmenistan,TKM,2000,645.2771014697,63.7,45.0596301922,60.6
Turkmenistan,TKM,2001,776.5764956349,65,56.332387011,58.9
Turkmenistan,TKM,2002,969.9866912972,65.8,65.2903966774,57.6
Turkmenistan,TKM,2003,1286.0485703692,66.4,92.1828652282,56.1
Turkmenistan,TKM,2004,1455.9685981,66.8,106.4174795385,54.7
Turkmenistan,TKM,2005,1706.9567263925,66.9,113.2915800468,53.3
Turkmenistan,TKM,2006,2140.3426957221,67,116.1088063225,52.1
Turkmenistan,TKM,2007,2606.4157872954,67,130.3240449752,50.6
Turkmenistan,TKM,2008,3459.8964034386,67,81.5726762806,49.5
Turkmenistan,TKM,2009,3710.453641377,68,77.0695510598,48
Turkmenistan,TKM,2010,4179.6947438464,NA,NA,46.9
Turks and Caicos Islands,TCA,2000,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2001,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2002,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2003,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2004,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2005,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2006,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2007,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2008,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2009,NA,NA,NA,NA
Turks and Caicos Islands,TCA,2010,NA,NA,NA,NA
Tuvalu,TUV,2000,1892.2735861053,NA,159.6704207498,35
Tuvalu,TUV,2001,2182.3057592082,NA,126.967318072,33.9
Tuvalu,TUV,2002,2140.9004926385,NA,125.7216308858,33.1
Tuvalu,TUV,2003,1881.5445503115,NA,197.8339545184,32.3
Tuvalu,TUV,2004,1998.2853513089,NA,198.9530380053,31.6
Tuvalu,TUV,2005,1737.5674465545,NA,204.9180327869,30.8
Tuvalu,TUV,2006,1655.8038789441,NA,277.7351542121,29.9
Tuvalu,TUV,2007,1872.8210659135,NA,292.6246640788,29.2
Tuvalu,TUV,2008,2340.8902335972,NA,291.4411467317,28.4
Tuvalu,TUV,2009,2609.9265631913,NA,290.0213782696,27.6
Tuvalu,TUV,2010,2704.3489845984,NA,NA,26.9
Uganda,UGA,2000,255.7806111863,85,15.4744278431,87.7
Uganda,UGA,2001,233.7680671998,84.9,16.8328752934,84.9
Uganda,UGA,2002,239.5312232764,84.9,17.4666310387,82.3
Uganda,UGA,2003,237.8494484965,84.8,17.9215375766,79.8
Uganda,UGA,2004,288.513510507,84.8,22.2801080722,77.3
Uganda,UGA,2005,324.9013540908,84.7,27.2528970416,74.7
Uganda,UGA,2006,339.7045942489,84.6,31.9388280273,71.8
Uganda,UGA,2007,392.7508471109,84.6,36.3089686093,69.4
Uganda,UGA,2008,460.7884628792,84.5,43.7264274228,67.1
Uganda,UGA,2009,488.2459245935,84.5,42.5453958861,65
Uganda,UGA,2010,508.9282601932,NA,NA,63
Ukraine,UKR,2000,635.7089681585,57.7,35.5401159581,15.1
Ukraine,UKR,2001,780.7380310941,57.1,44.2434453239,14.7
Ukraine,UKR,2002,879.4750486228,57.2,55.080957233,14.4
Ukraine,UKR,2003,1048.5224879076,57,73.1321847532,13.9
Ukraine,UKR,2004,1367.3524333363,57.1,90.9128461058,13.6
Ukraine,UKR,2005,1828.717625766,57.8,126.7970993346,13.2
Ukraine,UKR,2006,2303.0188309318,57.8,158.273439461,12.8
Ukraine,UKR,2007,3068.608997997,57.8,210.46505356,12.4
Ukraine,UKR,2008,3898.8686898889,58,267.9745320829,12.1
Ukraine,UKR,2009,2545.4803410735,58.1,179.5666395026,11.7
Ukraine,UKR,2010,3006.9152961652,NA,NA,11.4
United Arab Emirates,ARE,2000,23270.6887067433,75.6,698.9675387097,10.7
United Arab Emirates,ARE,2001,21806.0750605392,75.9,751.8474968488,10.1
United Arab Emirates,ARE,2002,23131.1315294219,76.1,709.0930783932,9.5
United Arab Emirates,ARE,2003,26045.2712717863,76.3,752.2028949617,9
United Arab Emirates,ARE,2004,28371.4822741319,76.6,789.2909980234,8.5
United Arab Emirates,ARE,2005,32683.3278866162,76.8,896.1268779885,8.1
United Arab Emirates,ARE,2006,35021.584890629,77.1,1075.5288458,7.6
United Arab Emirates,ARE,2007,38399.4462879057,77.4,1278.7783054096,7.2
United Arab Emirates,ARE,2008,42107.9004072721,77.6,1426.9568803569,6.8
United Arab Emirates,ARE,2009,33183.1701232673,77.6,1520.0585450444,6.4
United Arab Emirates,ARE,2010,NA,NA,NA,6.1
United Kingdom,GBR,2000,25089.4463759408,61.4,1766.6732243181,5.6
United Kingdom,GBR,2001,24884.8214707492,61,1817.2190772079,5.5
United Kingdom,GBR,2002,27172.9350528716,61.3,2049.2558899615,5.4
United Kingdom,GBR,2003,31239.3262084558,61.4,2437.0872082965,5.3
United Kingdom,GBR,2004,36789.1853971311,61.4,2919.9956340278,5.2
United Kingdom,GBR,2005,37860.3567139123,61.7,3115.7135488911,5.1
United Kingdom,GBR,2006,40335.3927901968,62.1,3418.0503949963,5
United Kingdom,GBR,2007,46091.5929836091,62,3856.454911856,4.9
United Kingdom,GBR,2008,43286.0377744487,62.2,3771.4345101276,4.8
United Kingdom,GBR,2009,35163.4148666054,62.2,3285.0502082836,4.7
United Kingdom,GBR,2010,36099.7078798985,NA,NA,4.6
United States,USA,2000,35080.7309017195,66.8,4703.4673436395,7.1
United States,USA,2001,35898.0924786553,66.4,5051.9449520995,7.1
United States,USA,2002,36796.5698878403,66.1,5452.9960805834,7
United States,USA,2003,38195.6834730613,65.7,5588.4034863384,6.9
United States,USA,2004,40308.6887382868,65.4,5911.1733195312,6.9
United States,USA,2005,42534.4797854967,65.4,6258.601494782,6.8
United States,USA,2006,44663.4716821895,65.6,6612.1897133102,6.7
United States,USA,2007,46405.5971881425,65.4,6928.1333408483,6.7
United States,USA,2008,46971.3347022587,65.4,7163.803661945,6.6
United States,USA,2009,45744.559570303,65,7410.1630144656,6.6
United States,USA,2010,47184.4733779962,NA,NA,6.5
Uruguay,URY,2000,6914.3625819776,61.8,772.8366109091,14.8
Uruguay,URY,2001,6316.9700409234,62.1,702.6968839887,14.4
Uruguay,URY,2002,4112.5539953431,62.3,448.6511759689,14
Uruguay,URY,2003,3646.2791384311,62.6,350.7029453822,13.4
Uruguay,URY,2004,4145.1982843509,62.8,348.986026358,12.7
Uruguay,URY,2005,5252.3676998193,63,429.9161476911,12
Uruguay,URY,2006,5974.4874632186,63.2,489.7504884238,11.4
Uruguay,URY,2007,7183.3442493173,64.3,560.0820410461,10.8
Uruguay,URY,2008,9351.053879976,63.9,724.5634134932,10.2
Uruguay,URY,2009,9364.1241426937,64.1,698.1632917272,9.7
Uruguay,URY,2010,11995.9667771536,NA,NA,9.2
Uzbekistan,UZB,2000,558.2302023331,59.1,31.705098249,52.5
Uzbekistan,UZB,2001,456.6568438407,59.6,26.3674273112,51.5
Uzbekistan,UZB,2002,383.3502582018,60.1,20.885464584,50.7
Uzbekistan,UZB,2003,396.3772038729,60.5,20.5470063118,49.8
Uzbekistan,UZB,2004,465.1192395551,61.3,22.5670255749,48.7
Uzbekistan,UZB,2005,546.7691397941,62.1,25.8364256177,47.8
Uzbekistan,UZB,2006,643.0198900239,62.7,33.8072538279,47.2
Uzbekistan,UZB,2007,830.4138756386,63.5,41.3346342051,46.5
Uzbekistan,UZB,2008,1022.1068259027,64.2,51.3859601209,45.4
Uzbekistan,UZB,2009,1181.8601284605,64.6,62.1511354203,44.5
Uzbekistan,UZB,2010,1384.2721981329,NA,NA,43.8
Vanuatu,VUT,2000,1517.1038113202,83.6,47.6007010254,19.7
Vanuatu,VUT,2001,1408.6643257911,83.8,44.6605875213,18.6
Vanuatu,VUT,2002,1396.1444347393,84.2,46.3965981207,17.8
Vanuatu,VUT,2003,1624.0121866743,84.2,52.1081595772,17
Vanuatu,VUT,2004,1830.8796704831,84.1,55.2944369217,16.1
Vanuatu,VUT,2005,1924.6678070852,83.9,62.1118012422,15.3
Vanuatu,VUT,2006,2069.4420123335,83.7,65.7963030576,14.4
Vanuatu,VUT,2007,2448.8303236104,83.6,81.152204957,13.8
Vanuatu,VUT,2008,2715.6674855112,83.5,104.3638739329,13.2
Vanuatu,VUT,2009,2635.3137901877,83.9,105.8317375964,12.5
Vanuatu,VUT,2010,3041.7276965049,NA,NA,12
"Venezuela, RB",VEN,2000,4818.7081800651,62.9,273.1156851709,21
"Venezuela, RB",VEN,2001,4963.0419786522,63.4,294.5361769617,20.3
"Venezuela, RB",VEN,2002,3683.171569238,64,207.2964491638,19.8
"Venezuela, RB",VEN,2003,3257.0768644924,64.4,189.59016916,19.2
"Venezuela, RB",VEN,2004,4304.0303296583,64.8,238.6073700648,18.7
"Venezuela, RB",VEN,2005,5475.1661079833,65.2,295.5302962174,18.1
"Venezuela, RB",VEN,2006,6787.670531016,65.6,386.9869888917,17.7
"Venezuela, RB",VEN,2007,8242.8230647252,65,475.4986069189,17.1
"Venezuela, RB",VEN,2008,11137.6629775239,65.2,596.9633528758,16.6
"Venezuela, RB",VEN,2009,11490.0290526253,66,686.3479319234,16.1
"Venezuela, RB",VEN,2010,13451.1922337274,NA,NA,15.7
Vietnam,VNM,2000,401.5478021279,73.3,21.5421420551,27
Vietnam,VNM,2001,413.4614743781,74,23.2392739636,26.1
Vietnam,VNM,2002,440.9857460413,73.5,22.6481111024,25.2
Vietnam,VNM,2003,491.3885817073,73.2,25.7948108307,24.4
Vietnam,VNM,2004,557.965141321,72.6,30.9201054513,23.5
Vietnam,VNM,2005,642.4184494602,72.3,37.5723149219,22.6
Vietnam,VNM,2006,731.375954091,72.2,46.9108142845,21.7
Vietnam,VNM,2007,844.3407850415,72,58.3419055556,20.9
Vietnam,VNM,2008,1060.5183946598,72,75.7837860369,20.1
Vietnam,VNM,2009,1129.2888653684,71.9,79.7106401593,19.3
Vietnam,VNM,2010,1191.3503475098,NA,NA,18.6
Virgin Islands (U.S.),VIR,2000,NA,61,NA,NA
Virgin Islands (U.S.),VIR,2001,NA,60.9,NA,NA
Virgin Islands (U.S.),VIR,2002,NA,60.9,NA,NA
Virgin Islands (U.S.),VIR,2003,NA,60.9,NA,NA
Virgin Islands (U.S.),VIR,2004,NA,60.9,NA,NA
Virgin Islands (U.S.),VIR,2005,NA,60.8,NA,NA
Virgin Islands (U.S.),VIR,2006,NA,60.6,NA,NA
Virgin Islands (U.S.),VIR,2007,NA,60.3,NA,NA
Virgin Islands (U.S.),VIR,2008,NA,60.1,NA,NA
Virgin Islands (U.S.),VIR,2009,NA,59.5,NA,NA
Virgin Islands (U.S.),VIR,2010,NA,NA,NA,NA
West Bank and Gaza,PSE,2000,1369.1931211786,39.2,NA,26
West Bank and Gaza,PSE,2001,1071.3457902638,39.1,NA,25.4
West Bank and Gaza,PSE,2002,879.5227878158,38.4,NA,24.8
West Bank and Gaza,PSE,2003,942.9853031752,39.4,NA,24.2
West Bank and Gaza,PSE,2004,1044.7080028659,40.5,NA,23.6
West Bank and Gaza,PSE,2005,1123.4139903611,40.9,NA,23.1
West Bank and Gaza,PSE,2006,NA,41.4,NA,22.4
West Bank and Gaza,PSE,2007,NA,42.5,NA,21.8
West Bank and Gaza,PSE,2008,NA,43.7,NA,21.3
West Bank and Gaza,PSE,2009,NA,42.8,NA,20.7
West Bank and Gaza,PSE,2010,NA,NA,NA,20.1
"Yemen, Rep.",YEM,2000,532.7187422652,45.4,24.639969968,71.6
"Yemen, Rep.",YEM,2001,517.8783861024,45.5,26.230925126,70.1
"Yemen, Rep.",YEM,2002,525.8505267762,45.6,27.0749902913,68.5
"Yemen, Rep.",YEM,2003,566.7837889607,45.8,35.575823592,67
"Yemen, Rep.",YEM,2004,692.7644413811,45.9,37.4543689499,65.6
"Yemen, Rep.",YEM,2005,810.5518555545,46,41.4851701253,63.9
"Yemen, Rep.",YEM,2006,896.3539520889,46.2,50.7860305492,62.7
"Yemen, Rep.",YEM,2007,986.7663009898,46.4,56.6059001122,61.5
"Yemen, Rep.",YEM,2008,1189.6338780121,46.6,66.5015362244,59.9
"Yemen, Rep.",YEM,2009,1130.1832617895,46.8,64.0020368968,58.7
"Yemen, Rep.",YEM,2010,NA,NA,NA,57.3
Zambia,ZMB,2000,317.3745672311,70.2,17.5286730039,93.5
Zambia,ZMB,2001,348.0380231911,70.1,20.0580362656,91.4
Zambia,ZMB,2002,347.5103087513,70,22.4547572726,89.5
Zambia,ZMB,2003,399.8681297,69.8,25.660754782,87.6
Zambia,ZMB,2004,485.9695479512,69.6,31.3621015058,85.7
Zambia,ZMB,2005,626.2718862382,69.5,42.8237052488,83.5
Zambia,ZMB,2006,910.8179616884,69.3,56.4044957718,80.3
Zambia,ZMB,2007,957.3671536494,69.2,54.6058173192,78.1
Zambia,ZMB,2008,1182.6537695898,69.1,68.359405643,74.1
Zambia,ZMB,2009,1006.3881820894,69.2,47.0563715775,71.5
Zambia,ZMB,2010,1252.6957184542,NA,NA,68.9
Zimbabwe,ZWE,2000,528.1208134301,71,59.3691224425,68.8
Zimbabwe,ZWE,2001,537.5045683483,70.6,66.422072056,67.6
Zimbabwe,ZWE,2002,499.0033406613,70.2,NA,66
Zimbabwe,ZWE,2003,448.5886504891,69.3,NA,64.2
Zimbabwe,ZWE,2004,450.173805154,68.9,NA,62.1
Zimbabwe,ZWE,2005,444.1574320163,68.4,NA,60.2
Zimbabwe,ZWE,2006,415.2822499874,67.9,NA,58.5
Zimbabwe,ZWE,2007,402.0607099347,67.3,NA,56.4
Zimbabwe,ZWE,2008,354.6548407695,66.3,NA,54.2
Zimbabwe,ZWE,2009,467.8534345701,66.8,NA,52.2
Zimbabwe,ZWE,2010,594.5215247178,NA,NA,50.9
